building_id,origin_x,origin_y,origin_z,x,y,z,yaw,building_rate,landmark_rate,amenity_rate,tree_rate,water_rate,sky_rate,min_depth,max_depth,avg_depth
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,63.999996,0.000000,-180.000000,0.115152,0.391549,0.000000,0.054038,0.000000,0.439260,13.326804,1000.000000,52.088600
396,33.508865,9.355831,-410.565308,61.586685,63.999996,0.000000,-90.000000,0.336983,0.207988,0.015791,0.028765,0.000000,0.410473,14.991651,1000.000000,90.621475
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,0.000000,63.999996,0.000000,-180.000000,0.042301,0.000000,0.000000,0.007003,0.000000,0.950696,33.507923,1000.000000,443.314026
396,33.508865,9.355831,-410.565308,0.000000,63.999996,0.000000,-90.000000,0.066438,0.297818,0.002119,0.020240,0.000000,0.613385,4.789481,1000.000000,29.749496
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,63.999996,28.597382,-90.000000,0.271213,0.329518,0.009312,0.071103,0.000000,0.318853,6.037115,1000.000000,48.458748
396,33.508865,9.355831,-410.565308,61.586685,63.999996,28.597382,0.000000,0.561283,0.199895,0.003706,0.063082,0.000000,0.172034,32.671097,1000.000000,131.134949
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,63.999996,0.000000,-90.000000,0.673966,0.415976,0.031582,0.057529,0.000000,0.820947,14.991651,1000.000000,90.621475
396,33.508865,9.355831,-410.565308,61.586685,63.999996,0.000000,0.000000,0.509034,0.230156,0.026535,0.054437,0.000000,0.179838,32.370811,1000.000000,137.214828
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,0.000000,63.999996,28.597382,0.000000,0.133067,0.524627,0.000017,0.069083,0.000000,0.273206,10.992056,1000.000000,47.570934
396,33.508865,9.355831,-410.565308,0.000000,63.999996,28.597382,90.000000,0.188218,0.158165,0.000914,0.040639,0.000000,0.612064,12.186170,1000.000000,113.228149
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,63.999996,28.597382,0.000000,1.122566,0.399791,0.007411,0.126164,0.000000,0.344068,32.671097,1000.000000,131.134949
396,33.508865,9.355831,-410.565308,61.586685,63.999996,28.597382,90.000000,0.354144,0.169538,0.000885,0.054349,0.000000,0.421085,4.789494,1000.000000,57.056095
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,0.000000,63.999996,0.000000,90.000000,0.068580,0.292635,0.000539,0.029877,0.000000,0.608369,4.789480,1000.000000,38.578365
396,33.508865,9.355831,-410.565308,0.000000,63.999996,0.000000,180.000000,0.042301,0.000000,0.000000,0.007003,0.000000,0.950696,33.507923,1000.000000,443.314026
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,0.000000,63.999996,28.597382,90.000000,0.376437,0.316329,0.001829,0.081277,0.000000,1.224128,12.186170,1000.000000,113.228149
396,33.508865,9.355831,-410.565308,0.000000,63.999996,28.597382,180.000000,0.045824,0.000000,0.000000,0.008595,0.000000,0.945582,32.398464,1000.000000,412.269440
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,-180.000000,0.590559,0.000000,0.000000,0.000000,0.000000,1.409441,2.045170,1000.000000,12.771235
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,-120.000000,0.315212,0.016777,0.000000,0.000000,0.000000,0.668011,1.775690,1000.000000,14.891567
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,-60.000000,0.327369,0.005732,0.000000,0.000000,0.000000,0.666899,1.570448,1000.000000,9.255666
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,30.793343,0.000000,0.000000,-180.000000,0.082898,0.001859,0.000000,0.091442,0.000000,0.823801,11.843901,1000.000000,307.259521
396,33.508865,9.355831,-410.565308,30.793343,0.000000,0.000000,-120.000000,0.145542,0.003345,0.000000,0.048928,0.000000,0.802185,3.027575,1000.000000,39.989357
396,33.508865,9.355831,-410.565308,30.793343,0.000000,0.000000,-60.000000,0.269012,0.000043,0.000000,0.016434,0.000000,0.714511,2.208008,1000.000000,16.514814
396,33.508865,9.355831,-410.565308,-53687088.000000,-53687092.000000,-53686880.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687088.000000,-53687092.000000,-53686880.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687088.000000,-53687092.000000,-53686880.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,0.000000,0.000000,0.000000,-180.000000,0.017820,0.000000,0.000000,0.028947,0.000000,1.953233,2.542538,1000.000000,193.173370
396,33.508865,9.355831,-410.565308,0.000000,0.000000,0.000000,-120.000000,0.014425,0.076451,0.000000,0.052982,0.000000,0.856143,2.205583,1000.000000,29.412188
396,33.508865,9.355831,-410.565308,0.000000,0.000000,0.000000,-60.000000,0.037792,0.170762,0.000000,0.049637,0.000000,0.741809,1.918454,1000.000000,15.619950
396,33.508865,9.355831,-410.565308,-53687104.000000,-53687092.000000,-53686880.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687104.000000,-53687092.000000,-53686880.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687104.000000,-53687092.000000,-53686880.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,0.000000,28.597382,-90.000000,0.478286,0.072015,0.000000,0.000000,0.000000,1.449699,1.000012,1000.000000,19.588455
396,33.508865,9.355831,-410.565308,61.586685,0.000000,28.597382,-30.000000,0.213982,0.005781,0.000090,0.060430,0.000000,0.719718,6.936236,1000.000000,36.440228
396,33.508865,9.355831,-410.565308,61.586685,0.000000,28.597382,30.000000,0.133643,0.028630,0.000395,0.104058,0.000000,0.733273,4.091250,1000.000000,47.765648
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686868.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686868.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686868.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,0.000000,14.298706,-90.000000,0.279717,0.004316,0.000000,0.000000,0.000000,0.715967,1.064691,1000.000000,10.798747
396,33.508865,9.355831,-410.565308,61.586685,0.000000,14.298706,-30.000000,0.285388,0.007853,0.000000,0.000000,0.000000,0.706758,1.332700,1000.000000,8.608482
396,33.508865,9.355831,-410.565308,61.586685,0.000000,14.298706,30.000000,0.235377,0.008361,0.000000,0.027419,0.000000,0.728843,1.059667,1000.000000,11.028986
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686876.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686876.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686876.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,-90.000000,0.952884,0.029345,0.000000,0.000000,0.000000,2.017771,1.446510,1000.000000,10.422425
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,-30.000000,0.332922,0.008060,0.000000,0.000000,0.000000,0.659018,2.429660,1000.000000,8.431102
396,33.508865,9.355831,-410.565308,61.586685,0.000000,0.000000,30.000000,0.269462,0.000000,0.000000,0.020976,0.000000,0.709562,1.439731,1000.000000,12.030455
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-53687072.000000,-53687092.000000,-53686880.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1000.000000,1000.000000,1000.000000
396,33.508865,9.355831,-410.565308,-107374208.000000,-107374184.000000,-107373768.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,1000.000000,1000.000000,1000.000000
